学号,姓名,楼群,楼号,楼层,宿舍号,性别,是否有车
109042021102,邰鹏,榕苑,5,4,409,女,有
109042021169,陈林,榕苑,5,4,409,女,有
109082021074,张桂花,榕苑,5,4,410,女,没有
109082021191,朱萍,榕苑,5,4,410,女,没有
109082021091,王东,榕苑,5,4,410,女,有
109082021160,范超,榕苑,5,4,410,女,没有
109092021115,黄莉,榕苑,5,4,411,女,没有
109092021038,蔡鹏,榕苑,5,4,411,女,没有
109092021059,张东,榕苑,5,4,411,女,有
109092021056,莫文,榕苑,5,4,411,女,有
109052021132,王磊,榕苑,5,4,412,女,有
109052021052,张俊,榕苑,5,4,412,女,有
109052021154,李宁,榕苑,5,4,412,女,没有
109052021146,范涛,榕苑,5,4,412,女,没有
109062021129,曹娜,榕苑,5,4,413,女,有
109062021158,周欣,榕苑,5,4,413,女,有
109062021062,姚荣,榕苑,5,4,413,女,有
109062021165,杜秀兰,榕苑,5,4,413,女,有
109012021065,柳芳,榕苑,5,4,414,女,没有
109012021008,黄瑞,榕苑,5,4,414,女,没有
109012021122,杨玉英,榕苑,5,4,414,女,没有
109012021042,朱杨,榕苑,5,4,414,女,有
109042021063,杨伟,榕苑,5,4,415,女,有
109042021031,赵志强,榕苑,5,4,415,女,没有
109042021029,吴洋,榕苑,5,4,415,女,有
109042021071,刘晶,榕苑,5,4,415,女,有
109072021004,方帆,榕苑,5,4,416,女,没有
109072021129,杜桂香,榕苑,5,4,416,女,有
109072021027,王丽华,榕苑,5,4,416,女,没有
109072021155,陈玲,榕苑,5,4,416,女,有
109072021028,华凯,榕苑,5,4,417,女,有
109072021187,钱建平,榕苑,5,4,417,女,有
109072021078,郑秀华,榕苑,5,4,417,女,有
109072021113,苏利,榕苑,5,4,417,女,没有
109082021059,陈琴,榕苑,5,4,418,女,有
109082021122,刘娜,榕苑,5,4,418,女,有
109082021140,居华,榕苑,5,4,418,女,没有
109082021018,王建军,榕苑,5,4,418,女,没有
109012021084,张英,榕苑,5,4,419,女,有
109012021086,傅玉英,榕苑,5,4,419,女,没有
109012021087,吴林,榕苑,5,4,419,女,没有
109012021187,马旭,榕苑,5,4,419,女,有
109062021181,李鑫,榕苑,5,4,420,女,有
109062021161,杨峰,榕苑,5,4,420,女,有
109062021025,王慧,榕苑,5,4,420,女,没有
109062021017,郭琳,榕苑,5,4,420,女,有
109092021162,张超,榕苑,5,4,421,女,没有
109092021006,黄玉,榕苑,5,4,421,女,没有
109092021169,万玉梅,榕苑,5,4,421,女,有
109092021007,侯萍,榕苑,5,4,421,女,没有
109092021182,刘莹,榕苑,5,4,422,女,有
109092021179,杨莹,榕苑,5,4,422,女,有
109092021172,张冬梅,榕苑,5,4,422,女,有
109092021142,陈琳,榕苑,5,4,422,女,没有
109062021165,李秀珍,榕苑,5,4,423,女,有
109062021032,秦秀华,榕苑,5,4,423,女,没有
109062021015,谢建军,榕苑,5,4,423,女,有
109062021077,朱玲,榕苑,5,4,423,女,没有
109082021168,王红梅,榕苑,5,4,424,女,有
109082021054,张秀梅,榕苑,5,4,424,女,有
109082021136,陆瑜,榕苑,5,4,424,女,没有
109082021106,刘彬,榕苑,5,4,424,女,有
100032021141,孙淑兰,榕苑,6,1,101,女,有
100032021174,朱秀华,榕苑,6,1,101,女,有
100032021183,何鹏,榕苑,6,1,101,女,没有
100032021151,魏利,榕苑,6,1,101,女,有
100072021116,俞颖,榕苑,6,1,102,女,没有
100072021095,陈洋,榕苑,6,1,102,女,没有
100072021005,王金凤,榕苑,6,1,102,女,有
100072021016,邱兵,榕苑,6,1,102,女,有
100082021180,王琳,榕苑,6,1,103,女,没有
100082021112,吉红霞,榕苑,6,1,103,女,有
100082021036,段飞,榕苑,6,1,103,女,没有
100082021115,赵丽丽,榕苑,6,1,103,女,没有
100062021114,梁俊,榕苑,6,1,104,女,有
100062021171,金洋,榕苑,6,1,104,女,没有
100062021000,孙莹,榕苑,6,1,104,女,没有
100062021034,位淑珍,榕苑,6,1,104,女,没有
100052021164,王亮,榕苑,6,1,105,女,没有
100052021071,张春梅,榕苑,6,1,105,女,没有
100052021033,张华,榕苑,6,1,105,女,没有
100052021183,许桂珍,榕苑,6,1,105,女,有
100072021149,何丽娟,榕苑,6,1,106,女,有
100072021026,胡成,榕苑,6,1,106,女,有
100072021099,黄想,榕苑,6,1,106,女,有
100072021073,何秀珍,榕苑,6,1,106,女,有
100062021144,郑想,榕苑,6,1,107,女,没有
100062021062,刘涛,榕苑,6,1,107,女,没有
100062021098,赵晨,榕苑,6,1,107,女,没有
100062021180,王超,榕苑,6,1,107,女,没有
100092021055,周平,榕苑,6,1,108,女,有
100092021187,赵亮,榕苑,6,1,108,女,没有
100092021090,毛瑜,榕苑,6,1,108,女,没有
100092021079,陈刚,榕苑,6,1,108,女,有
100072021109,赵海燕,榕苑,6,1,109,女,没有
100072021121,刘鑫,榕苑,6,1,109,女,没有
100072021130,邰玉华,榕苑,6,1,109,女,有
100072021086,陈丹丹,榕苑,6,1,109,女,有
100042021192,张英,榕苑,6,1,110,女,有
100042021009,梁建华,榕苑,6,1,110,女,有
100042021071,胡桂芝,榕苑,6,1,110,女,有
100042021132,翟桂珍,榕苑,6,1,110,女,没有
100042021090,焦琳,榕苑,6,1,111,女,有
100042021157,刘云,榕苑,6,1,111,女,没有
100042021037,李建,榕苑,6,1,111,女,没有
100042021181,李瑞,榕苑,6,1,111,女,没有
100062021063,齐淑英,榕苑,6,1,112,女,没有
100062021158,张凤兰,榕苑,6,1,112,女,没有
100062021063,王玉英,榕苑,6,1,112,女,有
100062021021,刘勇,榕苑,6,1,112,女,没有
100012021033,成兰英,榕苑,6,1,113,女,有
100012021131,廖飞,榕苑,6,1,113,女,有
100012021055,刘鑫,榕苑,6,1,113,女,有
100012021097,徐亮,榕苑,6,1,113,女,没有
100052021022,和欢,榕苑,6,1,114,女,有
100052021073,刘丽华,榕苑,6,1,114,女,有
100052021077,何欣,榕苑,6,1,114,女,没有
100052021173,王玲,榕苑,6,1,114,女,有
100092021131,朱明,榕苑,6,1,115,女,没有
100092021187,周丹丹,榕苑,6,1,115,女,有
100092021012,陈红梅,榕苑,6,1,115,女,有
100092021155,谭建平,榕苑,6,1,115,女,没有
100082021175,李洁,榕苑,6,1,116,女,有
100082021132,孙莉,榕苑,6,1,116,女,有
100082021193,朴雪,榕苑,6,1,116,女,有
100082021027,林阳,榕苑,6,1,116,女,有
100032021150,李磊,榕苑,6,1,117,女,没有
100032021032,张桂香,榕苑,6,1,117,女,没有
100032021075,王畅,榕苑,6,1,117,女,没有
100032021111,孙磊,榕苑,6,1,117,女,没有
100082021006,郑丽华,榕苑,6,1,118,女,没有
100082021158,贾敏,榕苑,6,1,118,女,有
100082021144,陈彬,榕苑,6,1,118,女,没有
100082021132,林淑华,榕苑,6,1,118,女,没有
100082021159,杨冬梅,榕苑,6,1,119,女,没有
100082021200,江淑英,榕苑,6,1,119,女,有
100082021179,宋丽,榕苑,6,1,119,女,有
100082021197,崔瑜,榕苑,6,1,119,女,有
100012021099,刘玲,榕苑,6,1,120,女,有
100012021123,张艳,榕苑,6,1,120,女,有
100012021134,乔龙,榕苑,6,1,120,女,没有
100012021170,陆建华,榕苑,6,1,120,女,有
100102021121,伍桂香,榕苑,6,1,121,女,有
100102021078,高磊,榕苑,6,1,121,女,有
100102021066,赵丹丹,榕苑,6,1,121,女,有
100102021088,朱婷婷,榕苑,6,1,121,女,没有
100102021086,谢超,榕苑,6,1,122,女,有
100102021200,章金凤,榕苑,6,1,122,女,有
100102021117,李洁,榕苑,6,1,122,女,有
100102021178,廖玉英,榕苑,6,1,122,女,有
100042021172,赵桂芝,榕苑,6,1,123,女,没有
100042021138,洪燕,榕苑,6,1,123,女,有
100042021054,齐瑞,榕苑,6,1,123,女,有
100042021023,周超,榕苑,6,1,123,女,没有
100072021199,刘玉,榕苑,6,1,124,女,有
100072021144,黄婷婷,榕苑,6,1,124,女,没有
100072021133,杨丽,榕苑,6,1,124,女,有
100072021012,马静,榕苑,6,1,124,女,没有
100102021167,王婷婷,榕苑,6,2,201,女,有
100102021128,祁静,榕苑,6,2,201,女,没有
100102021154,吴倩,榕苑,6,2,201,女,没有
100102021163,戴龙,榕苑,6,2,201,女,没有
100012021011,谷静,榕苑,6,2,202,女,没有
100012021038,韩凤英,榕苑,6,2,202,女,有
100012021098,廖东,榕苑,6,2,202,女,没有
100012021028,路桂芳,榕苑,6,2,202,女,有
100092021052,刘亮,榕苑,6,2,203,女,没有
100092021159,钟利,榕苑,6,2,203,女,有
100092021058,程勇,榕苑,6,2,203,女,有
100092021049,陈瑜,榕苑,6,2,203,女,没有
100062021094,万刚,榕苑,6,2,204,女,没有
100062021182,黄欢,榕苑,6,2,204,女,没有
100062021128,张瑞,榕苑,6,2,204,女,没有
100062021101,沈莉,榕苑,6,2,204,女,没有
100072021125,王洋,榕苑,6,2,205,女,没有
100072021045,杨帆,榕苑,6,2,205,女,有
100072021165,甘冬梅,榕苑,6,2,205,女,有
100072021156,汪鹏,榕苑,6,2,205,女,有
100012021055,谢秀芳,榕苑,6,2,206,女,没有
100012021060,邱婷婷,榕苑,6,2,206,女,有
100012021039,邹慧,榕苑,6,2,206,女,没有
100012021179,张鑫,榕苑,6,2,206,女,没有
100002021029,罗璐,榕苑,6,2,207,女,没有
100002021167,张明,榕苑,6,2,207,女,有
100002021015,王玉,榕苑,6,2,207,女,有
100002021031,张桂芝,榕苑,6,2,207,女,没有
100052021024,叶雷,榕苑,6,2,208,女,有
100052021142,周丽华,榕苑,6,2,208,女,有
100052021149,文杨,榕苑,6,2,208,女,没有
100052021073,李磊,榕苑,6,2,208,女,没有
100022021064,王玉,榕苑,6,2,209,女,没有
100022021126,李勇,榕苑,6,2,209,女,有
100022021187,蔡亮,榕苑,6,2,209,女,没有
100022021047,邓帅,榕苑,6,2,209,女,有
100062021180,邓飞,榕苑,6,2,210,女,没有
100062021148,彭玉珍,榕苑,6,2,210,女,有
100062021139,葛颖,榕苑,6,2,210,女,有
100062021112,李琴,榕苑,6,2,210,女,没有
100102021122,王晨,榕苑,6,2,211,女,没有
100102021115,彭明,榕苑,6,2,211,女,没有
100102021061,孟文,榕苑,6,2,211,女,没有
100102021179,王雷,榕苑,6,2,211,女,有
100052021149,段英,榕苑,6,2,212,女,没有
100052021101,曾亮,榕苑,6,2,212,女,没有
100052021086,周冬梅,榕苑,6,2,212,女,有
100052021084,韩建,榕苑,6,2,212,女,没有
100102021120,段云,榕苑,6,2,213,女,没有
100102021017,陈淑英,榕苑,6,2,213,女,没有
100102021092,李东,榕苑,6,2,213,女,有
100102021147,王云,榕苑,6,2,213,女,有
100022021147,陈玉兰,榕苑,6,2,214,女,有
100022021027,邓玉英,榕苑,6,2,214,女,没有
100022021044,刘利,榕苑,6,2,214,女,没有
100022021051,赵娜,榕苑,6,2,214,女,有
100062021033,黄建军,榕苑,6,2,215,女,没有
100062021196,谭波,榕苑,6,2,215,女,有
100062021117,侯龙,榕苑,6,2,215,女,有
100062021011,周秀英,榕苑,6,2,215,女,有
100022021031,丁洋,榕苑,6,2,216,女,没有
100022021147,罗莹,榕苑,6,2,216,女,有
100022021095,刘琴,榕苑,6,2,216,女,没有
100022021024,任秀云,榕苑,6,2,216,女,有
100022021027,吕海燕,榕苑,6,2,217,女,没有
100022021189,杨慧,榕苑,6,2,217,女,没有
100022021165,崔畅,榕苑,6,2,217,女,有
100022021079,汪娟,榕苑,6,2,217,女,有
100082021130,王桂香,榕苑,6,2,218,女,有
100082021022,李雪,榕苑,6,2,218,女,没有
100082021024,刘淑兰,榕苑,6,2,218,女,有
100082021153,陈小红,榕苑,6,2,218,女,有
100072021061,张春梅,榕苑,6,2,219,女,没有
100072021195,李莉,榕苑,6,2,219,女,有
100072021151,臧桂芳,榕苑,6,2,219,女,没有
100072021146,张楠,榕苑,6,2,219,女,有
100022021170,王桂兰,榕苑,6,2,220,女,没有
100022021113,李颖,榕苑,6,2,220,女,有
100022021035,孙洋,榕苑,6,2,220,女,没有
100022021152,蒙辉,榕苑,6,2,220,女,没有
100092021107,徐欣,榕苑,6,2,221,女,有
100092021084,喻小红,榕苑,6,2,221,女,有
100092021002,张瑞,榕苑,6,2,221,女,有
100092021172,陈明,榕苑,6,2,221,女,没有
100032021189,李彬,榕苑,6,2,222,女,有
100032021079,王倩,榕苑,6,2,222,女,没有
100032021071,贺丹丹,榕苑,6,2,222,女,有
100032021124,蔡鑫,榕苑,6,2,222,女,有
100082021185,邓莹,榕苑,6,2,223,女,有
100082021017,谢娜,榕苑,6,2,223,女,没有
100082021191,陈想,榕苑,6,2,223,女,有
100082021019,孟桂英,榕苑,6,2,223,女,没有
100002021167,郑桂珍,榕苑,6,2,224,女,有
100002021004,赵瑜,榕苑,6,2,224,女,有
100002021018,雷欢,榕苑,6,2,224,女,有
100002021112,黄秀英,榕苑,6,2,224,女,没有
100092019103,宋瑞,榕苑,6,3,301,女,有
100092019185,张艳,榕苑,6,3,301,女,有
100092019057,宋秀云,榕苑,6,3,301,女,有
100092019080,胡飞,榕苑,6,3,301,女,没有
100002019004,陈刚,榕苑,6,3,302,女,有
100002019040,李秀梅,榕苑,6,3,302,女,没有
100002019046,黄秀英,榕苑,6,3,302,女,没有
100002019097,陆秀珍,榕苑,6,3,302,女,没有
100062019158,刘伟,榕苑,6,3,303,女,没有
100062019141,孟俊,榕苑,6,3,303,女,有
100062019199,张燕,榕苑,6,3,303,女,没有
100062019151,胡刚,榕苑,6,3,303,女,有
100092019005,苗雪,榕苑,6,3,304,女,没有
100092019068,刘春梅,榕苑,6,3,304,女,没有
100092019117,郭佳,榕苑,6,3,304,女,没有
100092019173,杨军,榕苑,6,3,304,女,有
100082019067,吴龙,榕苑,6,3,305,女,没有
100082019015,蔡玉华,榕苑,6,3,305,女,没有
100082019096,孙秀珍,榕苑,6,3,305,女,没有
100082019144,杨涛,榕苑,6,3,305,女,没有
100002019078,黄磊,榕苑,6,3,306,女,没有
100002019130,孙敏,榕苑,6,3,306,女,没有
100002019091,史凯,榕苑,6,3,306,女,没有
100002019167,季玉珍,榕苑,6,3,306,女,没有
100012019010,崔鹏,榕苑,6,3,307,女,有
100012019075,唐荣,榕苑,6,3,307,女,有
100012019015,萧敏,榕苑,6,3,307,女,有
100012019197,南英,榕苑,6,3,307,女,有
100062019090,吴帅,榕苑,6,3,308,女,有
100062019039,刘倩,榕苑,6,3,308,女,没有
100062019104,刘婷婷,榕苑,6,3,308,女,没有
100062019144,贾桂芳,榕苑,6,3,308,女,没有
100042019145,张秀华,榕苑,6,3,309,女,有
100042019148,严凤兰,榕苑,6,3,309,女,有
100042019045,廖亮,榕苑,6,3,309,女,没有
100042019178,吴莉,榕苑,6,3,309,女,没有
100012019197,梁璐,榕苑,6,3,310,女,没有
100012019156,吕杨,榕苑,6,3,310,女,有
100012019044,储小红,榕苑,6,3,310,女,没有
100012019003,侯璐,榕苑,6,3,310,女,有
100052019140,张莉,榕苑,6,3,311,女,没有
100052019099,罗梅,榕苑,6,3,311,女,没有
100052019148,张云,榕苑,6,3,311,女,有
100052019193,杨冬梅,榕苑,6,3,311,女,没有
100052019033,吴秀云,榕苑,6,3,312,女,没有
100052019169,韩艳,榕苑,6,3,312,女,没有
100052019102,魏华,榕苑,6,3,312,女,有
100052019009,彭英,榕苑,6,3,312,女,有
100032019077,黄志强,榕苑,6,3,313,女,没有
100032019115,罗波,榕苑,6,3,313,女,有
100032019088,栗淑珍,榕苑,6,3,313,女,有
100032019164,岑莹,榕苑,6,3,313,女,没有
100002019195,张桂花,榕苑,6,3,314,女,没有
100002019065,张冬梅,榕苑,6,3,314,女,有
100002019104,王畅,榕苑,6,3,314,女,没有
100002019044,曾桂芝,榕苑,6,3,314,女,没有
100092019099,曾莉,榕苑,6,3,315,女,没有
100092019098,马帆,榕苑,6,3,315,女,没有
100092019095,章玉梅,榕苑,6,3,315,女,没有
100092019105,蔡桂珍,榕苑,6,3,315,女,有
100012019153,孙磊,榕苑,6,3,316,女,有
100012019164,崔秀云,榕苑,6,3,316,女,有
100012019062,韦玉珍,榕苑,6,3,316,女,没有
100012019026,邓婷,榕苑,6,3,316,女,没有
100072019026,毛小红,榕苑,6,3,317,女,有
100072019069,雷佳,榕苑,6,3,317,女,有
100072019065,许旭,榕苑,6,3,317,女,没有
100072019171,韩超,榕苑,6,3,317,女,没有
100042019197,杨波,榕苑,6,3,318,女,有
100042019060,王玲,榕苑,6,3,318,女,没有
100042019071,滕旭,榕苑,6,3,318,女,没有
100042019195,李凤兰,榕苑,6,3,318,女,没有
100012019115,易林,榕苑,6,3,319,女,有
100012019127,刘瑜,榕苑,6,3,319,女,有
100012019049,车颖,榕苑,6,3,319,女,有
100012019037,李林,榕苑,6,3,319,女,没有
100072019059,殷雪梅,榕苑,6,3,320,女,有
100072019182,刘英,榕苑,6,3,320,女,没有
100072019092,姜平,榕苑,6,3,320,女,没有
100072019114,李博,榕苑,6,3,320,女,没有
100042019086,曲成,榕苑,6,3,321,女,没有
100042019172,单莉,榕苑,6,3,321,女,有
100042019042,韦明,榕苑,6,3,321,女,没有
100042019168,陈宇,榕苑,6,3,321,女,没有
100022019066,赵玉,榕苑,6,3,322,女,有
100022019149,胡帅,榕苑,6,3,322,女,有
100022019174,龙秀兰,榕苑,6,3,322,女,有
100022019189,刘丹丹,榕苑,6,3,322,女,有
100032019042,林洁,榕苑,6,3,323,女,没有
100032019110,曾旭,榕苑,6,3,323,女,没有
100032019086,李亮,榕苑,6,3,323,女,没有
100032019073,戚军,榕苑,6,3,323,女,没有
100012019162,杨春梅,榕苑,6,3,324,女,没有
100012019153,柏桂英,榕苑,6,3,324,女,有
100012019003,孙静,榕苑,6,3,324,女,有
100012019122,刘小红,榕苑,6,3,324,女,有
100042019131,李磊,榕苑,6,4,401,男,有
100042019004,王霞,榕苑,6,4,401,男,有
100042019029,刘丹,榕苑,6,4,401,男,有
100042019198,赵秀华,榕苑,6,4,401,男,有
100082019013,高秀珍,榕苑,6,4,402,男,有
100082019167,张小红,榕苑,6,4,402,男,没有
100082019127,张海燕,榕苑,6,4,402,男,没有
100082019092,杨艳,榕苑,6,4,402,男,没有
100072019102,郭秀梅,榕苑,6,4,403,男,有
100072019116,姜淑华,榕苑,6,4,403,男,没有
100072019127,杨洁,榕苑,6,4,403,男,没有
100072019010,卢利,榕苑,6,4,403,男,没有
100092019078,张淑珍,榕苑,6,4,404,男,有
100092019158,喻利,榕苑,6,4,404,男,没有
100092019023,农晶,榕苑,6,4,404,男,有
100092019022,王雷,榕苑,6,4,404,男,没有
100012019162,李帆,榕苑,6,4,405,男,有
100012019141,卢荣,榕苑,6,4,405,男,有
100012019153,李秀华,榕苑,6,4,405,男,有
100012019119,王芳,榕苑,6,4,405,男,没有
100042019161,李建华,榕苑,6,4,406,男,没有
100042019052,张冬梅,榕苑,6,4,406,男,没有
100042019156,张兵,榕苑,6,4,406,男,没有
100042019192,纪鑫,榕苑,6,4,406,男,没有
100022019098,徐桂芝,榕苑,6,4,407,男,没有
100022019164,王平,榕苑,6,4,407,男,有
100022019110,秦瑜,榕苑,6,4,407,男,没有
100022019000,李凤兰,榕苑,6,4,407,男,有
100052019008,杨荣,榕苑,6,4,408,男,没有
100052019185,汤想,榕苑,6,4,408,男,没有
100052019058,陈磊,榕苑,6,4,408,男,没有
100052019158,陈兵,榕苑,6,4,408,男,没有
100012019026,王璐,榕苑,6,4,409,男,没有
100012019148,刘海燕,榕苑,6,4,409,男,没有
100012019171,应浩,榕苑,6,4,409,男,有
100012019050,刘红霞,榕苑,6,4,409,男,有
100052019055,翟成,榕苑,6,4,410,男,有
100052019022,廖萍,榕苑,6,4,410,男,有
100052019034,范红梅,榕苑,6,4,410,男,没有
100052019088,高莉,榕苑,6,4,410,男,有
100002019015,赵辉,榕苑,6,4,411,男,没有
100002019159,刘阳,榕苑,6,4,411,男,有
100002019007,李帆,榕苑,6,4,411,男,没有
100002019200,叶东,榕苑,6,4,411,男,没有
100012019182,张坤,榕苑,6,4,412,男,有
100012019054,管桂荣,榕苑,6,4,412,男,没有
100012019019,陈文,榕苑,6,4,412,男,没有
100012019057,侯璐,榕苑,6,4,412,男,有
100072019084,吴林,榕苑,6,4,413,男,没有
100072019088,蔡静,榕苑,6,4,413,男,没有
100072019133,李丹丹,榕苑,6,4,413,男,没有
100072019155,王东,榕苑,6,4,413,男,有
100052019144,傅秀兰,榕苑,6,4,414,男,没有
100052019180,关红,榕苑,6,4,414,男,有
100052019124,邓萍,榕苑,6,4,414,男,有
100052019068,戴玉梅,榕苑,6,4,414,男,没有
100032019104,艾雪,榕苑,6,4,415,男,没有
100032019194,黄畅,榕苑,6,4,415,男,有
100032019144,马凤英,榕苑,6,4,415,男,没有
100032019156,许欢,榕苑,6,4,415,男,有
100062019090,杨欢,榕苑,6,4,416,男,有
100062019036,雷阳,榕苑,6,4,416,男,没有
100062019162,梁宁,榕苑,6,4,416,男,没有
100062019013,姚玉华,榕苑,6,4,416,男,有
100012019132,姜瑞,榕苑,6,4,417,男,有
100012019081,邱军,榕苑,6,4,417,男,有
100012019154,谌凤兰,榕苑,6,4,417,男,没有
100012019072,黄芳,榕苑,6,4,417,男,没有
100062019032,陈慧,榕苑,6,4,418,男,有
100062019091,辛秀云,榕苑,6,4,418,男,有
100062019143,程平,榕苑,6,4,418,男,没有
100062019151,刘彬,榕苑,6,4,418,男,有
100012019043,崔霞,榕苑,6,4,419,男,有
100012019192,尹建,榕苑,6,4,419,男,有
100012019052,陈凤兰,榕苑,6,4,419,男,没有
100012019168,兰秀兰,榕苑,6,4,419,男,没有
100002019022,王玉梅,榕苑,6,4,420,男,有
100002019012,涂红梅,榕苑,6,4,420,男,有
100002019180,史瑜,榕苑,6,4,420,男,没有
100002019012,温强,榕苑,6,4,420,男,有
100022019196,吴阳,榕苑,6,4,421,男,没有
100022019195,万宇,榕苑,6,4,421,男,有
100022019182,蔡婷,榕苑,6,4,421,男,有
100022019117,田洁,榕苑,6,4,421,男,有
100042019174,马利,榕苑,6,4,422,男,有
100042019084,张建平,榕苑,6,4,422,男,有
100042019160,房辉,榕苑,6,4,422,男,有
100042019107,陈杨,榕苑,6,4,422,男,没有
100072019012,宫畅,榕苑,6,4,423,男,没有
100072019097,熊秀珍,榕苑,6,4,423,男,有
100072019191,李彬,榕苑,6,4,423,男,没有
100072019128,罗宇,榕苑,6,4,423,男,有
